pilotId,sourceId,targetId,pilotName,shipId,faction,role,required,status,rank,assetId,warehouse,score,confidence,repositoryPath,reasons
"PILOT-63D29F362B3C","leevantenza","leevantenza","Leevan Tenza","xwing","rebelalliance","PilotCard","True","clear","1","AST-4752929C88A3EF99","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/X-wing/leevan-tenza.png","pilot identity 'leevantenza' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 25, image 'pilots/Rebel Alliance/X-wing/leevan-tenza.png'"
"PILOT-63D29F362B3C","leevantenza","leevantenza","Leevan Tenza","xwing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-F58C3AFB4DA62217","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__9bffdd5d64d90455.png","pilot identity 'leevantenza' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-63D29F362B3C","leevantenza","leevantenza","Leevan Tenza","xwing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-94A1E988D420","lieutenantblount","lieutenantblount","Lieutenant Blount","z95headhunter","rebelalliance","PilotCard","True","clear","1","AST-2B2B0C0DA98D31F8","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Z-95 Headhunter/lieutenant-blount.png","pilot identity 'lieutenantblount' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 17, image 'pilots/Rebel Alliance/Z-95 Headhunter/lieutenant-blount.png'"
"PILOT-94A1E988D420","lieutenantblount","lieutenantblount","Lieutenant Blount","z95headhunter","rebelalliance","PilotCard","True","clear","2","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'lieutenantblount' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-94A1E988D420","lieutenantblount","lieutenantblount","Lieutenant Blount","z95headhunter","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-5C70BF298C200257","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__e9974f4b5c04ff70.jpg","pilot identity 'lieutenantblount' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-94A1E988D420","lieutenantblount","lieutenantblount","Lieutenant Blount","z95headhunter","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-CE8814AF4A55","lieutenantdormitz","lieutenantdormitz","Lieutenant Dormitz","upsilonclassshuttle","firstorder","PilotCard","True","clear","1","AST-D010785CEF9DAE18","xwing-data","278","high","assets/source/xwing-data/images/pilots/First Order/Upsilon-class Shuttle/lieutenant-dormitz.png","pilot identity 'lieutenantdormitz' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 31, image 'pilots/First Order/Upsilon-class Shuttle/lieutenant-dormitz.png'"
"PILOT-CE8814AF4A55","lieutenantdormitz","lieutenantdormitz","Lieutenant Dormitz","upsilonclassshuttle","firstorder","PilotCard","True","clear","2","AST-04922BB911C6D136","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__f22e69abb22afe4c.png","pilot identity 'lieutenantdormitz' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-CE8814AF4A55","lieutenantdormitz","lieutenantdormitz","Lieutenant Dormitz","upsilonclassshuttle","firstorder","PilotBaseTokenSheet","False","clear","1","AST-3FCBA881EC05F279","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__44c6141bf7b66f45.png","pilot identity 'lieutenantdormitz' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-CE8814AF4A55","lieutenantdormitz","lieutenantdormitz","Lieutenant Dormitz","upsilonclassshuttle","firstorder","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-A0F3DB878B53","lieutenantkarsabi","lieutenantkarsabi","Lieutenant Karsabi","alphaclassstarwing","galacticempire","PilotCard","True","clear","1","AST-0E4A689DBEBDFF31","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/Alpha-class Star Wing/lieutenant-karsabi.png","pilot identity 'lieutenantkarsabi' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 24, image 'pilots/Galactic Empire/Alpha-class Star Wing/lieutenant-karsabi.png'"
