ShipId,TargetId,ShipName,BaseSize,Role,Required,Status,Rank,Score,Confidence,Warehouse,AssetId,RepositoryPath,Reasons
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipModel",True,"review",2,100,"high","unified25","AST-BDC9C7741CA9D909","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/hwkv2.obj","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",1,100,"high","unified25","AST-AC0414722FF15D37","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/black.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",2,100,"high","unified25","AST-6479D7046D9310DC","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/brown.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",3,100,"high","unified25","AST-FBBC76846FD5A0EB","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/kasmir.png","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",4,100,"high","unified25","AST-EFA44B19E14F86A4","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/kyber.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",5,100,"high","unified25","AST-5899ED1954EDF411","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/mytho.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",6,100,"high","unified25","AST-FF1514925EA29A4C","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/plain.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",7,100,"high","unified25","AST-425F16FF6E412328","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/1/white.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipTexture",True,"review",8,100,"high","unified25","AST-9E49504114860201","assets/source/unified25/assets/ships-v2/small/hwk290lightfreighter/Textures/hwkblack.jpg","strong ship alias 'hwk290lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'HWK-290 Scum Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","DialTexture",True,"review",2,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'HWK-290 Rebel Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","DialModel",False,"missing",,,,,,,
"SHIP-A66B6C1926C9","hwk290","HWK-290","small","ShipScript",False,"missing",,,,,,,
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipModel",True,"review",1,100,"high","unified25","AST-4E1DCEF99057B37E","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/jm2k.obj","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; OBJ model"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipModel",True,"review",2,100,"high","unified25","AST-1BC4B9C061606360","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/jumpmaster.obj","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; OBJ model"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipModel",True,"review",3,59,"low","unified25","AST-74FEBFDF21498CF3","assets/source/unified25/assets/ships/Large/SCU_jumpmaster/jumpmaster.obj","weak ship alias 'jumpmaster' in exact path segment; ships location; OBJ model"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",1,100,"high","unified25","AST-317D03B134787F7C","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/nomlumb.jpg","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",2,100,"high","unified25","AST-5ABA7B2FB1121445","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/NomLumb.png","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",3,100,"high","unified25","AST-7184DE9ECA067A49","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/plain.jpg","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",4,100,"high","unified25","AST-3AFBE50D2C20AF75","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/scout.jpg","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",5,100,"high","unified25","AST-AADF6ECE3A671EDF","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/standard.jpg","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",6,100,"high","unified25","AST-2FC059AD52EC792B","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/standard.png","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",7,100,"high","unified25","AST-A6AD14EE9F737AAE","assets/source/unified25/assets/ships-v2/large/jumpmaster5000/Textures/teltrevura.jpg","strong ship alias 'jumpmaster 5000' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipTexture",True,"review",8,66,"medium","legacy1e","AST-76ABC6CBC8117343","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__313bf3911892eafb.jpg","legacy object context 'Contracted Scout' via DiffuseURL"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","DialTexture",True,"review",1,82,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'JumpMaster 5000 Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","DialModel",False,"missing",,,,,,,
"SHIP-397CC9947450","jumpmaster5000","JumpMaster 5000","large","ShipScript",False,"missing",,,,,,,
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipModel",True,"review",1,100,"high","unified25","AST-ACA05A0DA470B6F4","assets/source/unified25/assets/ships-v2/medium/btls8kwing/kwing.obj","strong ship alias 'btls8kwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipModel",True,"review",2,100,"high","unified25","AST-244640DFED1F55EC","assets/source/unified25/assets/ships/Medium/REB_kwing/kwing.obj","strong ship alias 'k-wing' in exact path segment; ships location; OBJ model"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",1,100,"high","unified25","AST-42E08B55DC985627","assets/source/unified25/assets/ships-v2/medium/btls8kwing/Textures/EsegeTuketu.png","strong ship alias 'btls8kwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",2,100,"high","unified25","AST-BD2BBC8D4173484B","assets/source/unified25/assets/ships-v2/medium/btls8kwing/Textures/MirandaDoni.png","strong ship alias 'btls8kwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",3,100,"high","unified25","AST-23A4A323B7E0F403","assets/source/unified25/assets/ships-v2/medium/btls8kwing/Textures/standard.png","strong ship alias 'btls8kwing' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",4,58,"low","legacy1e","AST-C11CB9295A9A71A9","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__24dd31f5c9f1d6db.jpg","legacy object context 'Guardian Squadron Pilot' via DiffuseURL"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",5,58,"low","legacy1e","AST-C47C0FD6863D4935","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__397623d826256999.jpg","legacy object context 'Esege Tuketu' via DiffuseURL"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",6,58,"low","legacy1e","AST-151CCF8058620D0E","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__4af57bb26524ed0b.jpg","legacy object context 'Miranda Doni' via DiffuseURL"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",7,58,"low","legacy1e","AST-95A55FCDC5AC6F47","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__b73f48e259f94c7a.jpg","legacy object context 'Warden Squadron Pilot' via DiffuseURL"
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipTexture",True,"review",8,38,"low","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-ED46D4F2614F","kwing","K-wing","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'K-Wing Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-ED46D4F2614F","kwing","K-wing","small","DialModel",False,"missing",,,,,,,
"SHIP-ED46D4F2614F","kwing","K-wing","small","ShipScript",False,"missing",,,,,,,
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipModel",True,"clear",1,100,"high","unified25","AST-57F520492109DBAE","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/khiraxz.obj","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",1,100,"high","unified25","AST-7CED1D9BB08C4152","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/blacksun.jpg","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",2,100,"high","unified25","AST-A469C9978DA3F6AD","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/blacksun.png","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",3,100,"high","unified25","AST-028DB3BF3FD6A947","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/green.jpg","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",4,100,"high","unified25","AST-1DC0B31A87CE4CD5","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/orange.jpg","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",5,100,"high","unified25","AST-144C7EA6CE5CA8F6","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/standard.jpg","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",6,100,"high","unified25","AST-B8963DD01A260CCF","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/talonbane.jpg","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",7,100,"high","unified25","AST-4A7F17BA29464A43","assets/source/unified25/assets/ships-v2/small/kihraxzfighter/Textures/vaksai.png","strong ship alias 'kihraxz fighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipTexture",True,"review",8,66,"medium","legacy1e","AST-72FB66DE6F23563E","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__45be6d5504d7e30e.jpg","legacy object context 'Graz the Hunter' via DiffuseURL"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'Kihraxz Fighter Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","DialModel",False,"missing",,,,,,,
"SHIP-25FCB1D83351","kihraxzfighter","Kihraxz Fighter","small","ShipScript",False,"missing",,,,,,,
"SHIP-173C5CA407C6","lambdaclassshuttle","Lambda-class Shuttle","large","ShipModel",True,"review",1,100,"high","unified25","AST-1EFD2F981810CBA8","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/lambda.obj","strong ship alias 'lambdaclasst4ashuttle' in exact path segment; ships-v2 location; OBJ model"
"SHIP-173C5CA407C6","lambdaclassshuttle","Lambda-class Shuttle","large","ShipModel",True,"review",2,100,"high","unified25","AST-DEDF8529DDD72271","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/lambdaclass.obj","strong ship alias 'lambdaclasst4ashuttle' in exact path segment; ships-v2 location; OBJ model"
"SHIP-173C5CA407C6","lambdaclassshuttle","Lambda-class Shuttle","large","ShipModel",True,"review",3,59,"low","unified25","AST-8077FBB9EB2383FF","assets/source/unified25/assets/ships/Large/EMP_Lambda/lambda.obj","weak ship alias 'lambda' in exact path segment; ships location; OBJ model"
"SHIP-173C5CA407C6","lambdaclassshuttle","Lambda-class Shuttle","large","ShipModel",True,"review",4,47,"low","unified25","AST-66F3B9086B6E3AA4","assets/source/unified25/assets/ships-v2/large/upsilonclasscommandshuttle/Upsilon_Shuttle.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-173C5CA407C6","lambdaclassshuttle","Lambda-class Shuttle","large","ShipModel",True,"review",5,47,"low","unified25","AST-BA5F7E32E6C70CCF","assets/source/unified25/assets/ships-v2/medium/xiclasslightshuttle/XiClassLightShuttle.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
